id,raw
R27M7ON1BTMNP0,"They came packaged nicely and are easy to score and snap with a sawzall, but they aren’t heat rated to the extent the manufacturer has mentioned in the comments. I put them in a 5kg propane foundry that I melt copper with to replace the original fire brick that came with it, but I was doing a copper melt yesterday and in 30 mins, when I pulled the crucible out, I realized that I had a glowing puddle in the bottom of my foundry, which I thought was copper that fell out of my crucible.Only after I shut it down did I realize that the brick completely melted! Copper melts at 1980° and there’s no way that I can get significantly hotter than that in this foundry, so I would reserve these for something with much lower temps."
R1IGK7ETNZ3DOV,Saved quite a bit of money turning a barrell into a wood stove.
R2UNIYEHP86011,"This are awful. They melted....MELTED, and became a liquified crystalized black glass.They RUINED my stuff. Cost me $200 +the cost of these crappy bricks. Can't return BROKEN BLACK LAVA GLASS!!! DO.NOT. BUY."
R2L0OYVTQO8S99,"I like the replacement for the first item I bought, always give people a second chancethank you even if you don't know them!"
R39WW5QWY4S4I0,"All in all, this thing is cheap and doesn't work. I never had a stove return more smoke into the room. We tried everything.I waited for an entire season to review this hoping that maybe there was a learning curve and we'd figure it out but that never happened. Spend a few hundred more and get a good one."
R2A87EWJRYLOJT,"Our furnace goes thru these about one per year.This one is super quite and bolts right on the exhaust blower assembly, part # 80495 (Key #9 in owners manual parts list)."
RUBEOD4ZZ5W9,Satisfied
RUHKO6ITBBSGZ,"These grates are horrible, as are the ones that came in the stove. The first one melted through half way through the season. This one warped so badly after about 5-10 uses that you can't remove the ash pan without removing the grate. Very disappointed, especially since it's so pricey."
R2L49ORVNFNUSY,Door is nice and heavy. The legs don’t fit exactly on the 55 gal drum. Added a couple washers and that fixed it. They also include some extra hardware nuts and screws.
R1QOFQTLVF7Y99,Worked good. Doesn’t fit perfectly on the 55 gal drum. Added a couple washer and made it fit.
R1KRH7TN81G8OK,thank you
R1HWDMEQW1T2I5,Great product with the exception of the cheap hardware. Do yourself a favor and buy quality nuts and bolts from a hardware store you will be happy you did.
RGWN0C3I900SU,Looks great and works awesome.
R2B2463O82AIC5,One of the bolts were missing from the door
R1E3WUT6TV5YK4,"Replaced the old, cracked clean out door. A perfect fit."
R3TXTTB81QRINS,The US Stove part#891139 was brokenWhat are you going to do about this?
R3EPOBVDBUCSVN,"We wanted a small wood stove just to take the chill off our cabin in the early spring. At first glance out of box I thought it was too small, but it does a great job. This stove comes in a 14"" or 18"" models and it is light weight enough, about 22 lbs, to take hiking, or to use anywhere that frowns on open fires. I would recommendthe 18"" model"
R3IV7GPS60WOG1,"They are expensive, seem to be the only ones available in this area. They are a good product."
RKI3KRESAB19S,Works great and is quieter than the original.
R13R5XL9JJ2A9U,👍
R3LF83KG27K3K3,The feet fit like absolute garbage. Even in there add photo I can see the misjudged angle of the foot for a 55gallon barrel. This makes the hole thing tips and not ideal for a good looking fit. Cheap cheap cheap.
R1LT1VY6Q75XNQ,"This is the single worst purchase I've ever made on Amazon. How, after centuries of humans using wood stoves could something so poorly designed, manufactured and assembled be foisted on the public? Smoke rolls out the (gasketless) door, and the seams and the bottom. Firebox is clogged from the factory with a fire-wool mat that requires complete disassembly to remove, damper won't adjust as it comes pinned in place from the factory (obviously this is a workaround of some sort) and the draft is at the front, not the back, of the firebox....right by the door. And I'm stuck with this made-in-China beauty.So instead of spending $200 and 10 hours to rebuild it I'm going to buy a different stove from a quality company. Then I'm going use this thing as a boat anchor."
R35PLNVAXI4RNY,"I built a double barrel stove for my desert place 4 or so years ago and use it every weekend. We burn in it from sun down to sun up and sometimes all day long too. It was a game changer for us. I use it so much, I decided to build another (my 3rd)."
R808L13B4EVNJ,These were great made the stoves and they look like store bought
R1BF0X1XRLIOGY,Not as well made as what i use to get. They are way more poresand break easier than what i use to get.
R2C37BZZCGSW4S,"Absolutely pathetic.The chimney is much to small for the firebox. I was burning kiln dried split pieces of pine, bone dry, and all it wanted to do is smolder. Not nearly enough chimney to let the exhaust out.Don't buy this, trust me."
R2XOWKVRR56YG0,Holes in the box and all hardware was missing.....!!! Useless
R1HRGU9XXMEKYK,Product as described.
RRSHHA1I1QRBF,Great stove for the barn
R3DGX4WTO5MNRW,Sucked Chinese junk
RQ9KV1803ED0X,It heats very well DO NOT USE CORN
RYIHV9Q5M62RK,Fit perfectly
R2D04XRUE4P3WW,The grate warped and bent after 6 weeks use and we don’t even have that hot of fires.
RWWHA1T4J12K6,I actually used this as a door for a firebox on one of my 3 smokers.Worked very well for the money.I would definitely use one on a barrel stove. I think it would work quite well.
R2939EY97UQBLO,works good
RADER3D1URPEZ,good value
R3H36F56L6MND4,Bad quality
R3SDJ7MGG3ZET9,"Got this part at the end of December 2019. Delivery was fast and it was easy to install. Within a few weeks, started to notice a lot of buildup in the cup, now today March 15, it does not work at all. Got 5 years out of the last motor. Will have to get another one."
R2LSIWBV7MAOCZ,I installed this part after much strugglewith trying to install myself.....it totally failed to operate after two days!!!
R9JMO1V0KDXGT,Perfect fit
R1P7M12QQJBJB4,Works great
R26DRHCQI8BCJF,Do not buy these they crumbled in our coal stove and did damage to our stove ! Badproduct!!!!!!!
R2SET6J61FJ7VA,This pellet stove is great.perfect for heating a remote cabin or shop.No electricity needed which is cool.
R2Q8BLNQJTG90K,The grate was just what I needed
R1HOKCB78LV3T0,Came all in tact! Super great! They DO melt how we after about 30+ minutes as a blocker.
R1ZJ59U6W07B0U,I really like the design and I use it for simmering spices.
R2IRBV9M2M41O6,Was a perfect fit.Went in with no problems.
R33A8DJCWRVIOV,Worked great in the bottom of my cast iron stove!
R20L7PO0TLGL4I,Overall the stove is well built and NOW works great. Most important cure this thing (first fire)outside or open all your windows. There is a lot of burn off from the coating. First take the top off and remove the insulation blanket with gloves....toss it. You will find an iron platethat the blanket was resting on take that out. What I did with mine was cut it so there is about 8 inches in the rear under the flue. You need that piece there to prevent flames going up your pipe. I also drilled to quarter inch holes directly in the 8 inch piece to help with draw. I removed the damper and installed a new damper 12 inches up from the stove top with a 24 inch long pipe and spark arrester. Works like a charm.
R3BFLVMOFE9790,I love my chicken.
R2T03A9C7LCQUH,Works great
R2ZJAJXR2H8GWW,Just as described
R3K4Z0M9NRP7K7,"Blower is great. 5 minutes to hook up, house is heated."
